event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
113,10,4.326221529733112,0.6364712975615008,1.221870551640961,0.9010996858556178,2
114,9,4.326221529733112,0.9818934822245483,1.657325948436188,0.863484786481808,2
114,10,4.326221529733112,0.4866545355397427,1.743017833496693,0.4279677941836453,2
115,9,4.326221529733112,2.362651241810566,5.29072305742772,2.445835778821405,2
115,10,4.326221529733112,7.106448652290052,9.035970388057898,7.356653435150442,2
116,9,4.326221529733112,9.998111784660445,9.320321674403191,3.502473260599502,2
116,10,4.326221529733112,5.485395495172082,18.39531464150564,1.921607945525253,2
117,9,4.326221529733112,9.33532715060343,16.49368001822961,4.031177649932534,2
117,10,4.326221529733112,14.69459751247381,26.78277138358196,6.345415871495155,2
118,9,4.326221529733112,3.061988671982083,6.857272800577788,4.218462081308217,2
118,10,4.326221529733112,1.951397524544653,3.323725291021844,2.688415061157517,2
119,9,4.326221529733112,13.92570342489456,17.04903495326868,7.6710205371411,2
119,10,4.326221529733112,4.019594374436881,3.680739577738805,2.214207071375687,2
120,9,4.326221529733112,1.91433309763481,2.241680329844217,2.227575613111957,2
120,10,4.326221529733112,5.107788204436636,10.08164094096799,5.943576097180606,2
121,9,4.326221529733112,0.07934100496063741,0.1726090479615276,0.102385853787834,2
121,10,4.326221529733112,1.113000327526958,2.492395616159283,1.436274834891768,2
122,9,4.326221529733112,2.228942069733963,1.503616165469955,0.7608406902380005,2
122,10,4.326221529733112,13.73045709319991,24.9068807472758,4.686838026849366,2
123,9,4.326221529733112,2.030147267579169,2.56408385595021,0.1975187930162617,2
123,10,4.326221529733112,3.279077883010713,6.612840081801241,0.3190307993916691,2
124,9,4.326221529733112,6.198919004115285,4.22120646021186,1.346038865896542,2
124,10,4.326221529733112,2.383094810629764,1.496050515692366,0.5174673574690194,2
125,9,4.326221529733112,0.6039952272866337,0.594268635366176,0.240547153789915,2
125,10,4.326221529733112,2.586926698272284,5.430032536549173,1.030269489260766,2
126,9,4.326221529733112,9.816598759739767,6.137269823161155,5.944817646661583,2
126,10,4.326221529733112,4.542716372650728,7.398988517076387,2.75101602060676,2
127,9,4.326221529733112,12.17022971496298,8.524018574198085,3.821087906979474,2
127,10,4.326221529733112,1.846288050093721,1.833338971410439,0.5796791931002012,2
128,9,4.326221529733112,2.913375469895652,1.535221858900522,1.488769603860494,2
128,10,4.326221529733112,9.046795992528274,5.201603562881329,4.623020625105155,2
129,9,4.326221529733112,3.6709904150436,7.420914394085714,1.353513654463288,2
129,10,4.326221529733112,1.942035159052323,1.294241615121111,0.7160386729568413,2
130,9,4.326221529733112,5.001958102889762,5.007555799713385,2.311952504365447,2
130,10,4.326221529733112,1.898229253979717,4.422673488607471,0.8773795756231433,2
131,9,4.326221529733112,7.885286778767921,10.23949411326271,2.802583530878644,2
131,10,4.326221529733112,1.505804424755218,0.6339847713733333,0.5351920354889821,2
132,9,4.326221529733112,0.5769768964517618,1.949014685690338,0.1618598972485693,2
132,10,4.326221529733112,4.088676143872997,11.29978237044573,1.147000347153916,2
133,9,4.326221529733112,1.033447761354549,1.459272059047918,0.756617247168739,2
133,10,4.326221529733112,9.845142837230597,12.74819987585556,7.207916210225248,2
134,9,4.326221529733112,3.251034936848845,8.64810600195117,1.160707038240044,2
134,10,4.326221529733112,8.70515923124356,46.57633890009415,3.107976316765885,2
135,9,4.326221529733112,0.8284462352541956,0.765148766898652,0.3960833289196228,2
135,10,4.326221529733112,7.438394354781247,23.39040086129294,3.556324927899134,2
136,9,4.326221529733112,0.8810470531611063,0.9440615471341729,0.1967082038973473,2
136,10,4.326221529733112,3.421801378142347,7.37290526331403,0.7639732756302267,2
137,9,4.326221529733112,4.056648181380565,9.138256566342276,4.120942991621666,2
137,10,4.326221529733112,0.3733090845971262,0.812992672799602,0.3792257516784907,2
138,9,4.326221529733112,0.5177671521694277,0.6558986518927585,0.2959931227540594,2
138,10,4.326221529733112,1.360789738114808,1.398193912167071,0.777925757376896,2
139,9,4.326221529733112,13.30934789933505,7.898755994171209,7.352319391329212,2
139,10,4.326221529733112,6.899231546393366,3.820223005419709,3.811257641432039,2
140,9,4.326221529733112,1.030351879776126,4.162956832735384,0.205177516767514,2
140,10,4.326221529733112,13.3759167252607,9.377917872145275,2.663592343592712,2
141,9,4.326221529733112,3.61134633792349,4.745498375264513,4.736957641965027,2
141,10,4.326221529733112,17.67838156144251,23.23716345351301,23.18851109783059,2
142,9,4.326221529733112,0.2802685022989299,0.1517354158030127,0.1036667390078109,2
142,10,4.326221529733112,3.299245314416734,3.127665283059506,1.220336927363987,2
143,9,4.326221529733112,6.731925761154447,18.05677139250131,5.749539285893648,2
143,10,4.326221529733112,3.866545175742537,8.125443734619957,3.302302220397918,2
144,9,4.326221529733112,3.260847973226522,12.22590668651283,3.357965055174288,2
144,10,4.326221529733112,2.086172691851875,3.610243395120075,2.148304691238311,2
145,9,4.326221529733112,2.804118385316017,7.751698747020593,3.729310462984862,2
145,10,4.326221529733112,1.870947120538728,4.772379741289627,2.488248252589432,2
146,9,4.326221529733112,4.487432035506862,2.037813085118218,1.308655455348637,2
146,10,4.326221529733112,10.40174416232369,3.245870727544477,3.033427389085394,2
147,9,4.326221529733112,8.685261932283035,57.00643766149645,3.012305790298416,2
147,10,4.326221529733112,0.006436090259375141,0.02063867565236847,0.002232226512724496,2
148,9,4.326221529733112,3.737963192776459,4.007001930685702,1.8546114601241,2
148,10,4.326221529733112,3.711656988453246,3.825123146822965,1.841559488904993,2
149,9,4.326221529733112,9.021981464177953,5.222078504574806,4.41570152044561,2
149,10,4.326221529733112,8.821507100728322,29.97344228065898,4.317581727691684,2
150,9,4.326221529733112,3.011218502926699,11.01540514145374,3.230259258254232,2
150,10,4.326221529733112,3.584881959780876,8.043423553415238,3.845651894432663,2
151,9,4.326221529733112,7.735324396672794,15.63497155424654,1.981468025772846,2
151,10,4.326221529733112,1.897133484282016,0.6640682036657028,0.4859666055304364,2
152,9,4.326221529733112,10.67393303907482,11.96577663598997,6.546078345114151,2
152,10,4.326221529733112,9.431998833035617,6.222260136881409,5.784428578111827,2
153,9,4.326221529733112,0.3854297941754063,0.5681362737797493,0.2598757972368176,2
153,10,4.326221529733112,7.119720552741064,7.393325579719924,4.800467121918725,2
154,9,4.326221529733112,6.705873362768593,9.15639306487161,2.077416867326134,2
154,10,4.326221529733112,8.054921153720596,10.47675210029462,2.495339259256853,2
155,9,4.326221529733112,16.65878777710838,38.81115555071548,10.75013643402728,2
155,10,4.326221529733112,6.359343480074084,8.205279628178159,4.103768590868307,2
156,9,4.326221529733112,5.390864707307294,4.75352914326893,1.328100404947488,2
156,10,4.326221529733112,6.32417966804607,1.598068822455241,1.558033086363241,2
157,9,4.326221529733112,5.887059649526077,25.4945647946752,2.837795510813339,2
157,10,4.326221529733112,6.677695891527764,47.39498261574258,3.218913439254804,2
158,9,4.326221529733112,2.895036641615954,4.7501326078449,3.128204502242297,2
158,10,4.326221529733112,11.5489361902316,23.40352701687819,12.47909393168366,2
159,9,4.326221529733112,0.3394966978253803,1.671660799904811,0.4625161449063306,2
159,10,4.326221529733112,5.306871940446571,10.35959223157002,7.229861047630579,2
160,9,4.326221529733112,1.527071847517691,3.754626582320256,1.357556532675862,2
160,10,4.326221529733112,3.195146644479243,3.3883009153489,2.84046373267968,2
161,9,4.326221529733112,0.8462222086336165,8.837230126820018,0.6928762722017677,2
161,10,4.326221529733112,0.5552230046488967,0.8539737847457074,0.4546097251724976,2
162,9,4.326221529733112,17.63427879978311,28.09972405488422,19.24661938098927,2
162,10,4.326221529733112,1.540589558336588,1.906379848639551,1.681449022570481,2
163,9,4.326221529733112,13.32367640579756,8.010628758756292,6.998037498147848,2
