event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
21,10,4.326221529733112,6.694603592958098,15.08354677199405,9.027352283243477,2
22,5,4.326221529733112,1.902848320878921,2.75061643796725,0.1735241013875009,1
22,6,4.326221529733112,1.830104018805262,10.42129386191529,0.1668904199164722,1
22,9,4.326221529733112,1.902848320878921,2.750616437967244,0.1735241013875009,2
22,10,4.326221529733112,1.830104018805262,10.42129386191527,0.1668904199164722,2
23,5,4.326221529733112,1.14955677258617,3.460982889547703,0.5357269329542937,1
23,6,4.326221529733112,2.0408535800215,1.13214055770677,0.9510972012056522,1
23,9,4.326221529733112,1.14955677258617,3.460982889547703,0.5357269329542937,2
23,10,4.326221529733112,2.0408535800215,1.13214055770677,0.9510972012056522,2
24,5,4.326221529733112,4.593778450517028,12.25022009857731,3.447568061537762,1
24,6,4.326221529733112,7.478953634572697,20.80885577021794,5.612852679339072,1
24,9,4.326221529733112,4.593778450517028,12.25022009857731,3.447568061537762,2
24,10,4.326221529733112,7.478953634572697,20.80885577021794,5.612852679339072,2
25,5,4.326221529733112,1.275972705672968,1.589581922094147,1.296825063213891,1
25,6,4.326221529733112,7.063765430352283,14.59538345756446,7.179203763542355,1
25,9,4.326221529733112,1.275972705672968,1.589581922094147,1.296825063213891,2
25,10,4.326221529733112,7.063765430352283,14.59538345756446,7.179203763542355,2
26,5,4.326221529733112,2.101309670819281,2.791353784224079,1.126044761825923,1
26,6,4.326221529733112,7.199847232787947,11.26892356231277,3.858236782047815,1
26,9,4.326221529733112,2.101309670819281,2.791353784224079,1.126044761825923,2
26,10,4.326221529733112,7.199847232787947,11.26892356231278,3.858236782047815,2
27,5,4.326221529733112,6.619474425623666,10.03620673586626,7.759635727569773,1
27,6,4.326221529733112,4.099574782782362,15.78059763078829,4.80569980438061,1
27,9,4.326221529733112,6.619474425623666,10.03620673586626,7.759635727569773,2
27,10,4.326221529733112,4.099574782782362,15.78059763078829,4.80569980438061,2
28,5,4.326221529733112,6.039537977906156,2.446479982663114,1.964995651304146,1
28,6,4.326221529733112,2.094002787532509,5.526507223883133,0.6812948914921245,1
28,9,4.326221529733112,6.039537977906156,2.446479982663113,1.964995651304146,2
28,10,4.326221529733112,2.094002787532509,5.526507223883135,0.6812948914921245,2
29,5,4.326221529733112,9.951112482078841,12.36029705994246,9.114182009247445,1
29,6,4.326221529733112,0.3798020826706919,0.5555388256350836,0.3478591278297747,1
29,9,4.326221529733112,9.951112482078841,12.36029705994246,9.114182009247445,2
29,10,4.326221529733112,0.3798020826706919,0.5555388256350835,0.3478591278297747,2
30,5,4.326221529733112,1.012353725533571,3.147306590071568,0.4986752406598193,1
30,6,4.326221529733112,5.956611437806441,8.76223285437405,2.934166751546821,1
30,9,4.326221529733112,1.012353725533571,3.147306590071567,0.4986752406598193,2
30,10,4.326221529733112,5.956611437806441,8.762232854374048,2.934166751546821,2
31,5,4.326221529733112,1.260510255441533,1.011101440322346,0.5980019879481481,1
31,6,4.326221529733112,0.3936193067433044,0.23982583139685,0.1867379713184618,1
31,9,4.326221529733112,1.260510255441533,1.011101440322346,0.5980019879481481,2
31,10,4.326221529733112,0.3936193067433044,0.23982583139685,0.1867379713184618,2
32,5,4.326221529733112,0.1592984204257617,0.4182337986321826,0.2327097014275184,1
32,6,4.326221529733112,6.428779073255733,25.66613983783391,9.391425568956116,1
32,9,4.326221529733112,0.1592984204257617,0.4182337986321827,0.2327097014275184,2
32,10,4.326221529733112,6.428779073255733,25.66613983783392,9.391425568956116,2
33,5,4.326221529733112,12.91053745386485,10.7522368579235,10.71346521255374,1
33,6,4.326221529733112,0.5905442463780942,0.5726627730486884,0.4900473944368225,1
33,9,4.326221529733112,12.91053745386485,10.7522368579235,10.71346521255374,2
33,10,4.326221529733112,0.5905442463780942,0.5726627730486884,0.4900473944368225,2
34,5,4.326221529733112,0.8535032903918652,4.167679829990409,0.211253319930309,1
34,6,4.326221529733112,2.856813471401374,6.006337329130682,0.7070990083448695,1
34,9,4.326221529733112,0.8535032903918652,4.167679829990409,0.211253319930309,2
34,10,4.326221529733112,2.856813471401374,6.006337329130682,0.7070990083448695,2
35,5,4.326221529733112,2.97369762625013,4.300737917418206,3.141497088045187,1
35,6,4.326221529733112,8.663882943253844,9.603852901127846,9.152767516486874,1
35,9,4.326221529733112,2.97369762625013,4.300737917418206,3.141497088045187,2
35,10,4.326221529733112,8.663882943253844,9.603852901127846,9.152767516486874,2
36,5,4.326221529733112,2.250691780871861,4.969977711684416,2.22101713112885,1
36,6,4.326221529733112,7.277385310558723,7.239168977018105,7.181435317773792,1
