event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
24,9,4.326221529733112,0.4808443851271049,0.3511803581095568,0.1558339562691088,2
24,10,4.326221529733112,2.329198872015012,2.746638423831496,0.7548560124450637,2
25,9,4.326221529733112,7.027834258296404,18.27406198349079,7.716740025073591,2
25,10,4.326221529733112,0.05229188943555173,0.1240759964999761,0.05741781911229386,2
26,9,4.326221529733112,8.144633482596127,8.536103724796158,4.431573787129971,2
26,10,4.326221529733112,0.223106420705186,0.3496302655792538,0.1213943595927583,2
27,9,4.326221529733112,2.765373068211614,7.678100737087297,4.119862183696624,2
27,10,4.326221529733112,3.821997810965078,5.918676514941877,5.694025312016731,2
28,9,4.326221529733112,19.93471981375026,9.2144755057839,6.759379173922355,2
28,10,4.326221529733112,4.689880907820191,1.851234486365261,1.590224674972851,2
29,9,4.326221529733112,2.997558155090073,13.92064188182878,3.203555117767507,2
29,10,4.326221529733112,0.3248187058882712,0.9064014674302501,0.347140763834062,2
30,9,4.326221529733112,0.5886676638786553,1.273591805990717,0.3949890237967428,2
30,10,4.326221529733112,1.322301832551196,2.01432573045866,0.8872488537296386,2
31,9,4.326221529733112,0.873539851002691,1.195306260480503,0.625299674559513,2
31,10,4.326221529733112,1.764435587787694,1.412353901023353,1.263023086535144,2
32,9,4.326221529733112,11.00940647322012,40.54725446652459,10.57913096866652,2
32,10,4.326221529733112,5.595255931024496,26.26019438543238,5.376579149975108,2
33,9,4.326221529733112,2.286117271765475,1.893549546741844,1.619780510863961,2
33,10,4.326221529733112,2.265460787337692,2.705810712209728,1.605144791466571,2
34,9,4.326221529733112,0.4772214742516294,1.287550881383156,0.552489255305169,2
34,10,4.326221529733112,1.134299539765,3.99914928489317,1.31320223801857,2
35,9,4.326221529733112,2.875671531246372,2.989641847884851,1.455514084225009,2
35,10,4.326221529733112,0.6567144185832512,0.388714697806911,0.3323943903799309,2
36,9,4.326221529733112,4.361328201244047,6.541116761428158,2.683629963366626,2
36,10,4.326221529733112,1.421040651732728,3.974754575245196,0.8744004340384638,2
37,9,4.326221529733112,1.638966107987765,0.9702448927235404,0.8940315034705886,2
37,10,4.326221529733112,4.160901502824252,3.45055642997723,2.269709549351319,2
38,9,4.326221529733112,0.357219417764261,0.9273099126041816,0.5653996303486926,2
38,10,4.326221529733112,4.426884177720972,41.48748206581435,7.006782255413913,2
39,9,4.326221529733112,7.930379705359014,34.869647397617,2.53513112298216,2
39,10,4.326221529733112,1.871164955240934,0.7988090749647615,0.598161587528937,2
40,9,4.326221529733112,3.979509068857366,7.902316777362504,1.057992947254422,2
40,10,4.326221529733112,12.69855969580389,34.14052048498564,3.376041206587163,2
41,9,4.326221529733112,3.824559569531407,10.80157522011879,1.680019685514862,2
41,10,4.326221529733112,6.480514941765182,18.41754643454708,2.846704954257687,2
42,9,4.326221529733112,0.5109613225535269,0.9358631700861885,0.07353563049855148,2
42,10,4.326221529733112,0.5699903631769376,0.9023443536686042,0.08203086786460945,2
43,9,4.326221529733112,4.034582222616442,7.710396826276364,2.370637021930905,2
43,10,4.326221529733112,13.01825832582578,7.857010032279917,7.649259191017053,2
44,9,4.326221529733112,0.7577064302283931,1.313612865966567,0.4080613972661156,2
44,10,4.326221529733112,4.094765029402121,16.59129350850895,2.20522813680042,2
45,9,4.326221529733112,1.335207257009123,1.541325964968991,0.3292386587713231,2
45,10,4.326221529733112,4.344473878934611,1.196791497788859,1.07127095472168,2
46,9,4.326221529733112,4.885695775712082,3.541892034241059,2.281272276556,2
46,10,4.326221529733112,0.467063199649436,0.237890970281303,0.2180852794921525,2
47,9,4.326221529733112,0.9393189358262267,0.8416299348288532,0.8384766189931795,2
47,10,4.326221529733112,2.928328311716272,3.510129282732389,2.613952224810785,2
48,9,4.326221529733112,6.45660591397574,9.244412130199979,5.015158182076951,2
48,10,4.326221529733112,15.87193843216819,15.75335885564977,12.32850245997049,2
49,9,4.326221529733112,0.4038035645307744,0.1921533947519214,0.1910847553664104,2
49,10,4.326221529733112,2.501449566261425,3.11994745627696,1.183716342340632,2
50,9,4.326221529733112,8.086647882124302,52.12400276401227,3.725916052009328,2
50,10,4.326221529733112,1.981313590540652,4.084386462184667,0.9128885316471084,2
51,9,4.326221529733112,0.5014827320059984,0.6264045998981495,0.5952038409220567,2
51,10,4.326221529733112,5.439235823972005,8.27096690826232,6.455763773078953,2
52,9,4.326221529733112,9.701761621031711,2.608450573756183,1.738567264160537,2
52,10,4.326221529733112,8.196822372045316,9.736734563945211,1.468880354190897,2
53,9,4.326221529733112,6.805292107859444,6.272856243359873,3.79676538712251,2
53,10,4.326221529733112,0.1008835754402738,0.1549701133189835,0.05628432421268599,2
54,9,4.326221529733112,0.6443683216318639,0.8484927876159134,0.3719432102296127,2
54,10,4.326221529733112,8.797001483141775,12.8062447890793,5.07781786005263,2
55,9,4.326221529733112,3.465871280233262,6.468939183421515,0.8376255805577925,2
55,10,4.326221529733112,1.631256731194558,1.742308964183817,0.3942392131809602,2
56,9,4.326221529733112,3.349523089926071,4.251112974026199,2.970392376593254,2
56,10,4.326221529733112,4.175042475534898,3.764005827505353,3.702471667856336,2
57,9,4.326221529733112,1.183409270931434,1.126727575340668,1.126181354353156,2
57,10,4.326221529733112,5.81225393586121,5.941802603169455,5.531181958867625,2
58,9,4.326221529733112,20.06645949636699,16.99048287165343,7.040484205657269,2
58,10,4.326221529733112,1.428342562295885,2.673636657204197,0.5011458674078942,2
59,9,4.326221529733112,21.2167869582025,50.21267110420806,10.2008117610156,2
59,10,4.326221529733112,16.99744042968602,8.348282802551768,8.172193583499732,2
60,9,4.326221529733112,24.99816080264497,43.56292934507744,24.4303507885029,2
60,10,4.326221529733112,0.6358210388430423,0.9535477806127545,0.6213789542469987,2
61,9,4.326221529733112,1.036665181603769,0.5531746492504597,0.1807504256641148,2
61,10,4.326221529733112,5.559894254655667,1.220260927593842,0.9694096715216852,2
62,9,4.326221529733112,1.782890250136398,0.9576675113623709,0.756450888605945,2
62,10,4.326221529733112,0.8616041759275771,0.3777051591183837,0.3655644224074625,2
63,9,4.326221529733112,1.417224447380449,3.858849653599883,1.668688353616199,2
63,10,4.326221529733112,3.116413407607748,5.135602215854971,3.669371332071307,2
64,9,4.326221529733112,0.1466872529002954,0.276762884470848,0.1464129727496158,2
64,10,4.326221529733112,2.680693958059124,6.316828974592829,2.675681517453655,2
65,9,4.326221529733112,2.622737691218757,3.281341118704657,1.668797251934814,2
65,10,4.326221529733112,3.289403933042075,22.15793744570124,2.092984083899501,2
66,9,4.326221529733112,6.541329660470979,0.433553754371139,0.112492468655626,2
66,10,4.326221529733112,9.351113228852709,0.7049796027793916,0.1608128417909737,2
67,9,4.326221529733112,2.358610841268396,8.847717804993309,2.217437550014332,2
67,10,4.326221529733112,0.2931221154191981,0.3976956683461146,0.2755774602988866,2
68,9,4.326221529733112,8.12152169871648,6.8043287235785,5.384481323283177,2
68,10,4.326221529733112,4.021396908029505,3.478761033945139,2.666142792946749,2
69,9,4.326221529733112,2.212103897955747,1.19798375774444,0.966924226627186,2
69,10,4.326221529733112,0.2666003853234762,0.1917128822413559,0.1165326690286266,2
70,9,4.326221529733112,1.820335261844573,1.515055788690266,1.313062952476465,2
70,10,4.326221529733112,0.6198630425015467,1.163639526274703,0.4471259848547729,2
71,9,4.326221529733112,1.197529524078849,1.000367083627967,0.9776093988578214,2
71,10,4.326221529733112,5.619284780219532,12.32082478333721,4.587332091229189,2
72,9,4.326221529733112,5.912269695040394,9.650544356239616,1.559729552429724,2
72,10,4.326221529733112,2.051515408099598,2.083993987209549,0.5412150281239846,2
73,9,4.326221529733112,10.53259163220139,23.01138085919597,4.501851335172987,2
73,10,4.326221529733112,5.087501453008769,14.41334727927932,2.174505193849912,2
74,9,4.326221529733112,6.691874483459333,2.584896861831084,2.330013905132994,2
74,10,4.326221529733112,4.008572068377791,2.864090689763289,1.395726814980501,2
75,9,4.326221529733112,5.140172370434765,7.623232213477311,3.11845558474061,2
75,10,4.326221529733112,0.4370395965670679,0.7515453980957317,0.2651445267684827,2
76,9,4.326221529733112,6.03930133274641,4.092019307427072,3.693064338398251,2
76,10,4.326221529733112,3.468900695609364,7.625851221225711,2.12125091075295,2
77,9,4.326221529733112,5.325660400924774,4.546926098114493,4.531764425304277,2
77,10,4.326221529733112,11.76617700560697,10.79491318038242,10.01219348619823,2
78,9,4.326221529733112,0.306955592216213,0.3287279383920457,0.2117217107408097,2
78,10,4.326221529733112,8.22028699340281,11.40007119586494,5.669918610890659,2
79,9,4.326221529733112,5.434349696899582,15.65562326438732,5.395928738795114,2
79,10,4.326221529733112,2.987527658609614,11.10375740906585,2.966405779928736,2
80,9,4.326221529733112,3.478691036773045,20.59588346929127,4.302850109539785,2
80,10,4.326221529733112,7.694775574626478,34.45790529242131,9.517794358328267,2
81,9,4.326221529733112,0.9073981988610691,2.72360990457606,2.366801492970851,2
81,10,4.326221529733112,3.070713620073004,8.173359653265603,8.009460002892812,2
82,9,4.326221529733112,1.46131500599003,2.271810983021906,2.162530207858296,2
82,10,4.326221529733112,0.9700249048704498,2.716793300438471,1.435493477148027,2
83,9,4.326221529733112,3.458522627839972,4.7035496387039,1.560265985782162,2
83,10,4.326221529733112,2.801248077796205,15.90834900394739,1.26374540919306,2
84,9,4.326221529733112,9.691423958284187,21.53661664428088,9.488555504364591,2
84,10,4.326221529733112,1.442321104269599,5.087909795507052,1.412129312667224,2
85,9,4.326221529733112,20.99807042588112,53.89276609598189,23.23726117697925,2
85,10,4.326221529733112,2.578874505814577,14.9338393174596,2.853880343234061,2
86,9,4.326221529733112,2.62195445127103,5.72352922259064,3.785506419154614,2
86,10,4.326221529733112,8.358785706476201,17.42071393830797,12.06818712387031,2
87,9,4.326221529733112,3.372581487842935,4.781014354003367,2.245984021286599,2
87,10,4.326221529733112,4.647227522097757,26.96900645216222,3.094839604480735,2
88,9,4.326221529733112,4.285518463111277,2.142420319834874,1.141865727092688,2
88,10,4.326221529733112,3.862603958312802,6.303302752265563,1.029181209997139,2
89,9,4.326221529733112,8.427466997676389,16.94279384770268,3.119964188838372,2
89,10,4.326221529733112,4.279030690858582,7.844462223726834,1.584156012963333,2
90,9,4.326221529733112,3.205216077019237,3.923569873967545,2.410793314712161,2
90,10,4.326221529733112,11.63852016807393,13.8416483377282,8.753876787123982,2
91,9,4.326221529733112,3.535598003313261,2.936554752810804,1.505176136234501,2
91,10,4.326221529733112,4.113799104871991,4.833809386232103,1.751328130662357,2
92,9,4.326221529733112,1.480798216610899,1.348938234965539,0.8477022506134492,2
92,10,4.326221529733112,1.958861402421616,4.003452584672878,1.121375755890007,2
93,9,4.326221529733112,0.5825698394279532,0.1980146246713202,0.1938354726206299,2
93,10,4.326221529733112,7.349689406805964,5.60523130379817,2.445424433887563,2
94,9,4.326221529733112,1.032906629053359,2.076358047420791,0.4422048901550087,2
94,10,4.326221529733112,0.1024859609044867,0.08623613019723636,0.04387598240678722,2
95,9,4.326221529733112,10.76052224604769,76.32519521381781,3.088863572575404,2
95,10,4.326221529733112,6.96430479205502,20.47576937404522,1.999139715397391,2
96,9,4.326221529733112,5.786225868602255,9.121179159823557,0.3003386011602345,2
96,10,4.326221529733112,0.7074571376452593,0.8401255356962886,0.03672111872683038,2
97,9,4.326221529733112,2.541666513508682,6.543067673650095,0.9659084328610376,2
97,10,4.326221529733112,10.34343397090466,24.82194174563676,3.93081076692716,2
98,9,4.326221529733112,6.651985244240212,21.61058464864647,5.821509531675893,2
98,10,4.326221529733112,3.122016036682632,7.212322460620326,2.732243901372163,2
99,9,4.326221529733112,17.05960409713218,32.47862527989777,9.28862091037459,2
99,10,4.326221529733112,10.77250371249754,8.08058995238498,5.865417665689766,2
100,9,4.326221529733112,0.8351231728763545,3.357148391556281,0.8969367466149957,2
100,10,4.326221529733112,1.146199288961287,5.538691900624668,1.231037881121723,2
101,9,4.326221529733112,5.787853956239792,12.2695400142907,3.315341544498908,2
101,10,4.326221529733112,1.633920761758088,2.055062711131213,0.9359264112108264,2
102,9,4.326221529733112,0.3211139491922564,0.8245511541595244,0.1588734964569477,2
102,10,4.326221529733112,19.5426923015825,41.85454342756297,9.668891257899793,2
103,9,4.326221529733112,3.559029976311699,3.63849835715136,2.953241404113358,2
103,10,4.326221529733112,1.686791053349038,2.882854924880221,1.399679466594659,2
104,9,4.326221529733112,4.897619666557086,3.913558820519971,3.864667850010448,2
104,10,4.326221529733112,1.091707446763485,0.9435851306366195,0.8614565765352197,2
105,9,4.326221529733112,7.194246400458075,9.902915619170315,3.63807011245572,2
105,10,4.326221529733112,1.713584207004058,1.392988701164457,0.866545172581336,2
106,9,4.326221529733112,4.635675904539675,0.9526066051698371,0.8507592642001963,2
106,10,4.326221529733112,3.932789041822671,0.7676475440380581,0.7217624312776231,2
107,9,4.326221529733112,9.578528192404777,54.09875499758416,9.344157366465936,2
107,10,4.326221529733112,13.08206731761652,83.96834031959466,12.76197065342875,2
108,9,4.326221529733112,3.750841823057747,43.35913818234273,3.083280073126073,2
108,10,4.326221529733112,3.669896430822948,37.18135448960413,3.016741059575917,2
109,9,4.326221529733112,4.426320868611064,9.440801033618353,3.972323704725474,2
109,10,4.326221529733112,0.3280610627689661,0.4719080169369978,0.2944126227892548,2
110,9,4.326221529733112,1.643668904891919,1.759110798468783,1.653000756657279,2
110,10,4.326221529733112,0.7895712418424689,1.003113445462025,0.7940539948866712,2
111,9,4.326221529733112,2.808617300479687,9.165825904136565,1.214191749586591,2
111,10,4.326221529733112,6.688645730805339,27.77381627038388,2.891564636045064,2
112,9,4.326221529733112,6.613157387222993,19.5993809195082,2.928428534123998,2
112,10,4.326221529733112,5.224216808801708,43.84493332939218,2.313379929669178,2
113,9,4.326221529733112,1.97397096171744,7.962247015780687,1.358433691074936,2
113,10,4.326221529733112,3.11321064447172,4.025418422861991,2.142427780793699,2
114,9,4.326221529733112,1.246385384833874,2.28780433810379,0.1804503823436469,2
114,10,4.326221529733112,0.02263611383036915,0.1537856744897823,0.003277233065444571,2
115,9,4.326221529733112,8.603717786764758,19.52049637714365,2.528241745679612,2
115,10,4.326221529733112,0.5484902393285876,0.323530346449752,0.1611763605614244,2
116,9,4.326221529733112,0.5323337504187104,1.341370891599021,0.1506667242697799,2
116,10,4.326221529733112,2.233978272115726,9.172344967575695,0.6322841414522286,2
117,9,4.326221529733112,1.822939015004727,3.312870798528626,2.19038946262963,2
117,10,4.326221529733112,8.125283851392636,17.39786919707429,9.763100127032487,2
118,9,4.326221529733112,1.696892557763358,5.20812115505464,1.250346979835697,2
118,10,4.326221529733112,0.5036424369196277,0.6506754278343331,0.3711064657797661,2
119,9,4.326221529733112,10.82716148844717,5.804955202683149,5.23039615399261,2
119,10,4.326221529733112,2.258695632781003,4.844685616316083,1.091132977312968,2
120,9,4.326221529733112,1.676972570527408,1.86346909736738,1.672655489155439,2
120,10,4.326221529733112,0.6877427124576129,0.7912168477387258,0.6859722355250508,2
121,9,4.326221529733112,8.208928645480148,5.231979043464814,4.30341783853432,2
121,10,4.326221529733112,0.05277199925368623,0.03905519842176618,0.02766499415103027,2
122,9,4.326221529733112,1.343738249539358,1.309848798645703,1.100643955743176,2
122,10,4.326221529733112,1.536086725306828,1.893654558454537,1.258194868149259,2
123,9,4.326221529733112,2.340243463190285,4.235592037274899,2.298091274838049,2
123,10,4.326221529733112,1.356940005120523,5.698603593632911,1.332498962306733,2
124,9,4.326221529733112,8.911656780440595,61.92111561469567,4.917759086820376,2
124,10,4.326221529733112,3.374294865060602,11.72959271193437,1.862052101320121,2
125,9,4.326221529733112,1.717212982662655,3.599615608069918,1.515973576120686,2
125,10,4.326221529733112,2.732204974145947,13.99534620980973,2.412019118868052,2
126,9,4.326221529733112,6.316046265626656,19.01850128723635,5.321583389449785,2
126,10,4.326221529733112,5.453642455239342,57.89724441040194,4.594965249026775,2
127,9,4.326221529733112,3.483567724361674,9.198108833096802,1.35360209498333,2
127,10,4.326221529733112,11.79384354821208,6.379428673548254,4.582707327066754,2
128,9,4.326221529733112,6.833202326856803,10.03735363211281,3.713592790349784,2
128,10,4.326221529733112,3.546805417617855,5.870642579850845,1.927557592707476,2
129,9,4.326221529733112,15.70942082001913,124.9111718139832,11.74634174883854,2
129,10,4.326221529733112,3.332919479263083,4.441568665489024,2.492110414083204,2
130,9,4.326221529733112,2.395656912415766,5.046452931572513,2.014350953150921,2
130,10,4.326221529733112,8.026072118392074,15.94274639721262,6.748598239569318,2
131,9,4.326221529733112,4.321072631050795,13.10579738644626,2.959547877054478,2
131,10,4.326221529733112,3.831493842046206,5.353616672822407,2.624230239661032,2
132,9,4.326221529733112,1.859301949146622,7.604228380965559,1.023421451169955,2
132,10,4.326221529733112,5.275918598664504,10.78368526307262,2.904040557252158,2
133,9,4.326221529733112,11.30365201743188,21.77252741552186,2.909440635543599,2
133,10,4.326221529733112,24.26082196021215,96.77120756514202,6.244479319946925,2
134,9,4.326221529733112,2.137036378115698,1.13631349815018,1.069420365421757,2
134,10,4.326221529733112,2.929738882899313,3.511537156659014,1.466106266989756,2
135,9,4.326221529733112,14.69804437872545,1.126823906410327,1.096869819318136,2
135,10,4.326221529733112,10.31947889006323,5.358036955155981,0.7701109517661237,2
136,9,4.326221529733112,1.390122769359339,7.029783865830639,1.250154962689833,2
136,10,4.326221529733112,0.5599146139519551,1.518962346121233,0.503538283627421,2
137,9,4.326221529733112,0.03858412810267413,0.0279943623184585,0.02783590973919451,2
137,10,4.326221529733112,0.7565669912016064,1.178416469638252,0.5458133049605521,2
138,9,4.326221529733112,4.368731079731707,3.408150803963483,1.531112362134786,2
138,10,4.326221529733112,1.149315970239173,0.4110721389664871,0.4028016048404157,2
139,9,4.326221529733112,2.330682758255931,3.961375792319463,3.864316897539079,2
139,10,4.326221529733112,1.390454612128985,3.322963442115466,2.305400524321878,2
140,9,4.326221529733112,0.2229396618753705,0.2492458686389633,0.06576940517413971,2
140,10,4.326221529733112,5.4872680203432,1.907904153118054,1.618798336254773,2
141,9,4.326221529733112,0.214819076803573,0.100176337253781,0.05642220600065277,2
141,10,4.326221529733112,2.508594740275449,1.20863504723867,0.6588821221748273,2
142,9,4.326221529733112,1.139631544689871,2.611506320718215,0.3999802366083677,2
142,10,4.326221529733112,3.500996937565045,2.266128625152474,1.228756425686261,2
143,9,4.326221529733112,0.5361988911729607,1.170029248787675,0.6708528866597109,2
143,10,4.326221529733112,7.846670169218499,10.31706445776048,9.817180565539225,2
144,9,4.326221529733112,4.41814546696232,9.822381561062056,7.405784481762097,2
144,10,4.326221529733112,4.847217457114127,12.23746279897308,8.125003599825629,2
145,9,4.326221529733112,3.541880335292212,1.653133491024244,0.2516201594480484,2
145,10,4.326221529733112,2.957477814244132,0.5841014744867744,0.2101033825929016,2
146,9,4.326221529733112,4.334962197260316,8.116169552243626,2.333282786254801,2
146,10,4.326221529733112,4.986235271717047,5.601783749094468,2.683828923598633,2
147,9,4.326221529733112,0.236370851007898,0.1727708484476401,0.06157512854539938,2
147,10,4.326221529733112,0.1412367017708613,0.05805126994587607,0.03679247263267007,2
148,9,4.326221529733112,1.574860313456462,3.4739219898013,3.013460017501457,2
148,10,4.326221529733112,0.7023619877417976,2.344385180822859,1.343953968353821,2
149,9,4.326221529733112,5.131105338871334,10.73078925393348,7.221438179592467,2
149,10,4.326221529733112,7.571305887846746,11.78853689129656,10.65573863659882,2
150,9,4.326221529733112,2.208156948734636,2.328523585718338,0.9446883625694612,2
150,10,4.326221529733112,9.589016585477228,11.35993705196887,4.10234987235706,2
151,9,4.326221529733112,1.847537604559607,2.286617096931693,0.1485622110676915,2
151,10,4.326221529733112,0.6858882766252166,0.2808834726781622,0.05515291199993713,2
152,9,4.326221529733112,2.410779765024046,2.151399865282166,1.043957506992721,2
152,10,4.326221529733112,2.090095859061796,6.560757454493197,0.9050894212977595,2
153,9,4.326221529733112,11.52754188094369,9.97909367267436,3.308171824042606,2
153,10,4.326221529733112,7.891381313318062,7.201014096152411,2.264667140932393,2
154,9,4.326221529733112,3.268305925991347,6.102141309194287,1.241786961992803,2
154,10,4.326221529733112,4.213615219337471,5.019898744520277,1.600955528861826,2
155,9,4.326221529733112,2.634839927130682,3.942256540605072,2.499193961711405,2
155,10,4.326221529733112,4.028364193267171,4.706403056956037,3.82097726838053,2
156,9,4.326221529733112,1.109892003568358,0.3428282189526653,0.3293962542478922,2
156,10,4.326221529733112,2.296965834774674,0.7871131040769692,0.681698705529561,2
157,9,4.326221529733112,0.8521050248022175,2.358900479207885,0.8762084745479474,2
157,10,4.326221529733112,1.092124078170082,2.897089752148749,1.123016934177338,2
158,9,4.326221529733112,1.455967883104426,1.866969729802501,0.9030966576156761,2
158,10,4.326221529733112,0.9001814031754907,0.9713103146404147,0.5583576573970814,2
159,9,4.326221529733112,18.01620924527412,13.49213643468663,10.02859667411117,2
159,10,4.326221529733112,4.189819062649594,6.542921956044638,2.332233431837896,2
160,9,4.326221529733112,1.724786513269451,5.700787928198586,0.7877451701571838,2
160,10,4.326221529733112,0.2885799340775554,1.470415905426342,0.1318003402304891,2
161,9,4.326221529733112,0.1453789640598984,0.08151778345415644,0.06304667073685279,2
161,10,4.326221529733112,5.135070492263779,6.34503671904932,2.226932215605096,2
162,9,4.326221529733112,5.360676498186911,4.341031600889132,1.340982258538976,2
162,10,4.326221529733112,9.699327258741004,2.599871345329276,2.426303056738132,2
163,9,4.326221529733112,9.299766379711334,45.74863429427928,12.05724268842261,2
163,10,4.326221529733112,6.517101926048076,26.15927000023088,8.449489625779952,2
164,9,4.326221529733112,8.684175383977845,10.76401281946725,6.613744406887829,2
164,10,4.326221529733112,10.38170354147356,10.83308043487515,7.906557697817619,2
165,9,4.326221529733112,6.29533031792919,30.44665784381933,6.3734647094551,2
165,10,4.326221529733112,0.6394094270562988,7.469603504906462,0.6473454469306951,2
166,9,4.326221529733112,7.958185580440934,18.50449399982059,5.93136037651379,2
166,10,4.326221529733112,0.6962188058547034,1.241411467838718,0.5189027821341071,2
167,9,4.326221529733112,7.667857988115217,10.8840053908109,2.735535846274823,2
167,10,4.326221529733112,5.823963098964474,9.965134817745886,2.077719729459305,2
168,9,4.326221529733112,0.5128257175742512,0.3999560074056442,0.3969678595739571,2
168,10,4.326221529733112,1.063178256905172,6.601150194019598,0.8229844614376411,2
169,9,4.326221529733112,0.3068866303522367,1.302506082339923,0.1940490722313414,2
169,10,4.326221529733112,6.952299363390339,43.09218531371835,4.396044362675535,2
170,9,4.326221529733112,2.571738287270485,3.562027339180198,3.06111181536762,2
170,10,4.326221529733112,4.221619409598062,5.344907679964417,5.024947180150889,2
171,9,4.326221529733112,4.362793716310938,4.639064390647445,3.857405129009885,2
171,10,4.326221529733112,14.89159956206517,19.74101478982517,13.1665479197682,2
172,9,4.326221529733112,2.410047356191124,4.049152935140375,2.152392261348774,2
172,10,4.326221529733112,1.920771118657635,4.490828640016582,1.715423923517734,2
173,9,4.326221529733112,11.61454786493632,39.87140059040825,8.358273797602823,2
173,10,4.326221529733112,4.78460346938937,5.638792176962242,3.443184037395673,2
174,9,4.326221529733112,1.436156949947471,2.700758223234275,0.4306298763230429,2
174,10,4.326221529733112,2.22695179166692,7.412902465696611,0.6677487266680573,2
175,9,4.326221529733112,1.298216577585428,2.317148800041027,0.6111702610272903,2
175,10,4.326221529733112,6.202538623120407,17.74597110043506,2.920011356175197,2
176,9,4.326221529733112,3.350614098919057,18.76644396682984,4.385584222530406,2
176,10,4.326221529733112,5.313896234249396,20.32078552249113,6.955303952372843,2
177,9,4.326221529733112,1.743216101154241,3.608744727852268,3.603461574874471,2
177,10,4.326221529733112,1.380730100886175,2.854218279956316,2.854154376225359,2
178,9,4.326221529733112,1.067125730568024,0.3409276031815712,0.1960577214823775,2
178,10,4.326221529733112,10.52810148271452,6.799279167346151,1.934275904993439,2
179,9,4.326221529733112,2.022089957079263,2.70005033504162,1.495760026760138,2
179,10,4.326221529733112,0.1800442854313354,0.2397077940603236,0.133180546321376,2
180,9,4.326221529733112,0.7509673570685197,1.111408908808548,1.067471246884839,2
180,10,4.326221529733112,0.5071865409882229,1.082193699679168,0.7209461825682361,2
