event_index,m_H2H2,pT_H2H2,pT_H2_leading,pT_H2_subleading,y_H2_leading,y_H2_subleading,delta_phi_H2H2,delta_R_H2H2
463,396.7862791894406,0,88.4809049846604,88.4809049846604,1.500594370272885,0.4572087186561447,3.141592653589793,3.310325968705959
464,378.8557685267843,0,54.93773654343035,54.93773654343035,-2.080382032126745,-0.879263778027891,3.141592653589793,3.363374713203814
465,302.7842026191648,0,20.21751558260789,20.21751558260789,-0.1176321968414884,-0.1610949128931438,3.141592653589793,3.141893284116433
466,326.7241556151175,0,37.36069672545801,37.36069672545801,-1.219731044608978,-1.89063625534407,3.141592653589793,3.212431820736567
467,461.0413410459452,0,155.463218921449,155.463218921449,-1.900743986796678,-2.629260410737089,3.141592653589793,3.224955903735783
468,379.165919761693,0,58.71353254170074,58.71353254170074,2.992214060461236,1.819345178840786,3.141592653589793,3.353390197182989
469,382.3873040338163,0,98.83520915456269,98.83520915456269,-0.8165482709904207,-0.1028415251718214,3.141592653589793,3.221642705222963
470,317.1648348973346,0,36.90173959604716,36.90173959604716,1.335751227015934,1.796092919050783,3.141592653589793,3.175140764519719
471,363.7709679721964,0,100.6937161185025,100.6937161185025,0.8183280603589346,0.5858213342257035,3.141592653589793,3.150184721375328
472,463.9099176778261,0,153.5371236907704,153.5371236907704,-0.4359249370942553,0.3619221710236075,3.141592653589793,3.241321398599867
473,347.0593340256575,0,41.58527804338611,41.58527804338611,-2.276971969359463,-1.327516352031432,3.141592653589793,3.281930890552863
474,333.2844224504942,0,67.45928177743437,67.45928177743437,-1.195721434969253,-0.8711121317135299,3.141592653589793,3.158318476792599
475,361.7999116695224,0,67.83850706465411,67.83850706465411,2.395004178857689,1.512914407850385,3.141592653589793,3.26307933786555
476,384.1162099477369,0,35.52626967067188,35.52626967067188,1.920186167660533,3.295550254751695,3.141592653589793,3.429465085570848
477,310.9647494275096,0,34.28902185854451,34.28902185854451,-1.653256362047639,-1.942609608706129,3.141592653589793,3.154889808288265
478,537.2628181958497,0,144.8640971587722,144.8640971587722,0.0658614600129995,-1.418276591635821,3.141592653589793,3.474517255309191
479,478.9248731070215,0,137.6130836007378,137.6130836007378,-2.297983272098635,-1.126967287045163,3.141592653589793,3.35274258456269
480,438.14842975264,0,150.8876569244529,150.8876569244529,0.1713967578948178,0.6574336806061706,3.141592653589793,3.178967802814002
481,524.5467531036276,0,214.7056108141219,214.7056108141219,-1.410628648494509,-1.305746134654345,3.141592653589793,3.143342924785457
482,348.1591250530211,0,81.49465082502121,81.49465082502121,0.4332999509676978,0.03648194517661883,3.141592653589793,3.166554741483142
483,431.8229869445716,0,147.1106263945422,147.1106263945422,-1.666975649073366,-1.197597477106396,3.141592653589793,3.176463484664732
484,348.4914763870648,0,65.48132629380096,65.48132629380096,-2.554948338964236,-1.839779213773386,3.141592653589793,3.221966989079125
485,411.1805599029698,0,136.8163386667502,136.8163386667502,0.2368510777197741,-0.08081736822107137,3.141592653589793,3.157612649239268
486,440.8947691429441,0,154.9054022444043,154.9054022444043,-0.7790803239844474,-1.201122723860265,3.141592653589793,3.169814535328888
487,357.9289868853523,0,92.23564932329583,92.23564932329583,-0.6783958601689396,-1.039330570049447,3.141592653589793,3.162258412256324
488,359.8914465752912,0,96.8850043417127,96.8850043417127,-0.4824078740210096,-0.7306458891518006,3.141592653589793,3.151384856415577
489,424.029338128643,0,135.1459219692806,135.1459219692806,-0.624618167846773,0.005774488445367499,3.141592653589793,3.204215863857555
490,586.6531828926588,0,133.798568103543,133.798568103543,-1.084740390377646,-2.934961236481443,3.141592653589793,3.645945910246942
491,308.1270625587091,0,26.07720910286958,26.07720910286958,0.4852325096467039,0.7936331412490536,3.141592653589793,3.156693737229205
492,364.7920534278788,0,103.307802675564,103.307802675564,1.368940504112485,1.476372587844192,3.141592653589793,3.143429027941349
493,327.9539084220127,0,15.291048064289,15.291048064289,-0.9397116234955385,-0.108831559258533,3.141592653589793,3.249610143114993
494,338.5149377442332,0,71.90710122780453,71.90710122780453,-1.033105091093473,-1.406824329817912,3.141592653589793,3.163743110696905
495,407.4718356323964,0,130.2375429695281,130.2375429695281,-0.5245786833518279,-0.07296857636853031,3.141592653589793,3.173886590572956
496,313.8330140661456,0,12.46309434109192,12.46309434109192,1.074712791226772,0.4935429126223391,3.141592653589793,3.194896372167093
497,362.7598075477638,0,99.45153065537471,99.45153065537471,-0.8125898473971808,-0.5627566410212549,3.141592653589793,3.151510912577876
498,315.529353806496,0,43.91966833260349,43.91966833260349,-2.000677532779719,-1.72686246144564,3.141592653589793,3.153502670742336
499,327.1023171604904,0,64.87161791585639,64.87161791585639,1.727502873537787,1.805513136000277,3.141592653589793,3.14256105782192
500,344.4439663755658,0,83.47562461391271,83.47562461391271,-0.1900935183257605,-0.3514530649021527,3.141592653589793,3.145733826050878
501,435.3657754962441,0,157.3081390079873,157.3081390079873,0.2272188043535743,0.3360318366105805,3.141592653589793,3.143476527203332
502,366.2157184741899,0,75.67937809369674,75.67937809369674,-1.069870111528871,-1.911526421669312,3.141592653589793,3.252382164735347
503,427.5614742945162,0,148.0192095008636,148.0192095008636,-1.134813340940875,-0.7952468801080461,3.141592653589793,3.159890786469034
504,423.8039780167329,0,66.01159989931756,66.01159989931756,-1.053724745359818,0.4421997894481446,3.141592653589793,3.479568165006942
505,466.8876875093255,0,56.82917840413038,56.82917840413038,-1.228860978617758,0.6138679217567355,3.141592653589793,3.642149667622783
506,309.0420573471052,0,36.18001074198483,36.18001074198483,0.3298660493266263,0.4365071904702145,3.141592653589793,3.143402095512721
507,326.2370026950796,0,63.20114166397003,63.20114166397003,0.5161097138942351,0.3854370738307876,3.141592653589793,3.144309103754035
508,345.8418478450185,0,40.48074461369172,40.48074461369172,0.4001709012213878,1.342180138089279,3.141592653589793,3.279784414170203
509,418.7948361573522,0,50.52556289222794,50.52556289222794,-1.477072027564972,0.08989519192774681,3.141592653589793,3.510696607235393
510,423.697555007126,0,141.2086327725112,141.2086327725112,-0.8494732523547184,-0.374396559729652,3.141592653589793,3.177310539586103
511,352.4782132818145,0,51.15686950194869,51.15686950194869,-1.11095097614291,-0.1728563875137205,3.141592653589793,3.278662205580917
512,397.8319198622367,0,124.4748983183105,124.4748983183105,-0.03613290999560125,-0.4403928399720438,3.141592653589793,3.167495934026422
513,390.3429113008725,0,72.07030099658188,72.07030099658188,1.570032855154089,0.4105956346253754,3.141592653589793,3.348716032964979
514,422.7622935738818,0,139.7788753417283,139.7788753417283,-2.021763112222282,-1.52531217585662,3.141592653589793,3.180576666786653
